"","Player","Pos","Age","Tm","G","MP","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Yr"
"25","Tony Battie","C","27","TOT","73","1478","11.9","0.482","0.023","0.232","9","18.1","13.6","6.4","0.9","3.3","13","14.8","0.8","1.4","2.3","0.074","-2.2","-0.1","-2.4","-0.1",2004
"26","Shane Battier","SF","25","MEM","79","1947","15.3","0.544","0.343","0.302","5.9","11.8","8.8","8.4","2.7","2.2","8.3","15.5","3.5","2.3","5.9","0.145","1.1","1.5","2.6","2.3",2004
"27","Lonny Baxter","C-PF","25","TOT","62","766","12.6","0.518","0.014","0.364","9.4","18.5","13.9","4.8","1.2","2.8","13.6","17.2","0.5","1","1.5","0.094","-3.3","0.1","-3.2","-0.2",2004
"28","Jerome Beasley","PF","23","MIA","2","5","5.9","0.333","0","0","0","23.6","11.7","0","0","0","0","28.2","0","0","0","-0.117","-1.8","-3.4","-5.2","0",2004
"29","Raja Bell","SG","27","UTA","82","2020","12.7","0.5","0.206","0.308","3.6","11.3","7.4","10.2","1.7","0.5","10.8","23.6","2.2","1.5","3.7","0.088","-1.2","-0.8","-2","0",2004
"30","Troy Bell","PG","23","MEM","6","34","-4.5","0.285","0.222","0.167","9.9","3.4","6.6","18.7","1.5","0","23.7","33.5","-0.2","0","-0.2","-0.326","-13","-6.5","-19.6","-0.2",2004
"31","Jonathan Bender","SF","23","IND","21","271","15.7","0.584","0.208","0.443","3.9","13.7","8.7","6.5","1","3.1","20.7","27.8","0.1","0.4","0.5","0.087","-0.8","-0.7","-1.5","0",2004
"32","Travis Best","PG","31","DAL","61","762","10.1","0.445","0.116","0.267","2.4","7.5","4.9","19.5","2.1","0.4","14.7","12.9","0.5","0.2","0.7","0.044","-2.8","-0.2","-3","-0.2",2004
"33","Mike Bibby","PG","25","SAC","82","2980","19.3","0.564","0.323","0.319","2.6","7.8","5.3","24.5","1.9","0.4","11.6","22.9","8","1.3","9.3","0.151","3.4","-1","2.4","3.3",2004
"34","Chauncey Billups","PG","27","DET","78","2758","18.6","0.55","0.336","0.462","1.5","10","5.8","29.3","1.7","0.2","13.6","23.5","7.1","4.2","11.3","0.198","3.1","0.5","3.6","3.9",2004
"35","Steve Blake","PG","23","WAS","75","1392","10.9","0.509","0.496","0.165","1.4","8.2","4.7","25.8","2.1","0.4","22.7","17.9","0.1","0.7","0.7","0.026","-1.5","-1.2","-2.7","-0.2",2004
"36","Corie Blount","PF-C","35","TOT","62","1050","11.9","0.462","0.012","0.107","10.1","19.1","14.5","9","2.5","1.7","14","13.3","0.3","1.6","1.9","0.085","-2.5","1","-1.4","0.1",2004
"37","Mark Blount","C","28","BOS","82","2402","16","0.601","0","0.366","10.1","17.9","14","5.4","1.7","3.4","17.6","16.1","3.7","2.9","6.5","0.131","-0.6","0.1","-0.5","0.9",2004
"38","Keith Bogans","SF","23","ORL","73","1787","11","0.499","0.412","0.227","6.6","13.7","10.1","8.7","1.4","0.4","13.1","14.5","1.3","0","1.3","0.034","-0.5","-2","-2.4","-0.2",2004
"39","Calvin Booth","C","27","SEA","71","1206","13.6","0.521","0.007","0.324","8.5","18.8","13.7","3.7","0.8","6.3","12","14.4","1.3","0.9","2.2","0.088","-2.2","0.3","-1.8","0",2004
"40","Carlos Boozer","PF","22","CLE","75","2592","20.8","0.567","0.007","0.317","9.8","26.8","18.3","10.3","1.5","1.5","11.6","20","6.1","3.4","9.4","0.174","2.4","-0.2","2.1","2.7",2004
"41","Curtis Borchardt","C","23","UTA","16","258","7.9","0.454","0.018","0.321","6.2","20","13","9.8","0.9","4.6","22","14.8","-0.2","0.3","0.1","0.026","-4.4","1.4","-3","-0.1",2004
"42","Chris Bosh","C","19","TOR","75","2510","15.1","0.513","0.02","0.404","8.7","16.9","12.8","5.8","1.3","3.1","11.3","18.3","2.5","3.8","6.2","0.119","-1.2","0.5","-0.8","0.8",2004
"43","Ruben Boumtje-Boumtje","C","25","POR","9","26","3.4","0.34","0","0.4","0","4.5","2.3","5.6","0","2.9","0","10.7","0","0","0","-0.014","-4.4","-1.4","-5.8","0",2004
"44","Bruce Bowen","SF","32","SAS","82","2624","8.2","0.512","0.422","0.227","1.9","8.8","5.4","6.7","1.7","0.9","14","11.3","0.8","4.6","5.4","0.098","-2.6","2.2","-0.5","1",2004
"45","Ryan Bowen","PF","28","DEN","52","392","9.9","0.395","0","0.226","11.1","14","12.5","6.4","2.4","2.9","9.3","7.2","0.3","0.5","0.8","0.097","-2","1.8","-0.3","0.2",2004
"46","Earl Boykins","SG","27","DEN","82","1849","16.2","0.501","0.223","0.211","2.5","6.3","4.4","27.3","1.4","0.1","10.7","22.2","3.3","0.8","4.1","0.105","2","-1.5","0.4","1.1",2004
"47","Michael Bradley","C-PF","24","TOT","16","98","4.1","0.472","0","0.133","7","19.8","13.4","1.6","1.6","0","30.6","10.8","-0.1","0.1","0","-0.015","-7.6","-2.3","-9.9","-0.2",2004
"48","Shawn Bradley","C","31","DAL","66","773","15.6","0.523","0.005","0.261","9.9","14.6","12.2","3.6","2.2","7.1","7.5","12.8","1.5","0.9","2.3","0.145","-1.5","1.6","0.1","0.4",2004
"49","Torraye Braggs","PF","27","TOT","15","154","9.5","0.522","0","0.364","14.3","15.3","14.9","7.8","1.4","1","25.4","15.8","0","0.2","0.2","0.07","-4.7","0.7","-4","-0.1",2004
"50","Elton Brand","PF","24","LAC","69","2670","23.2","0.567","0.001","0.542","11.4","19.1","15.2","16","1.3","4.2","13.7","23.4","7.9","1.8","9.7","0.174","4","0","4","4",2004
"51","J.R. Bremer","PG","23","TOT","36","443","6.2","0.354","0.468","0.127","2.3","6.7","4.5","18.1","2.1","0.6","12.6","19.4","-0.7","0.3","-0.5","-0.053","-4.3","-0.9","-5.2","-0.4",2004
"52","Jamison Brewer","PG","23","IND","13","160","6.6","0.425","0.4","0.171","1.5","6.7","4.1","17.3","2.4","0","21","14.1","-0.2","0.2","0","0.014","-3.3","1.8","-1.5","0",2004
"53","Primož Brezec","C","24","IND","18","72","9.7","0.489","0","0.231","8.1","16.6","12.3","7.9","0","3.2","17.3","22.7","0","0.1","0.1","0.04","-5.1","0","-5.1","-0.1",2004
"54","Damone Brown","PF","24","NJN","3","17","-4.3","0.138","0","0.2","20.9","13.9","17.4","0","6.3","0","8.4","32.8","-0.2","0","-0.1","-0.345","-10.9","-4.7","-15.7","-0.1",2004
"55","Devin Brown","SG","25","SAS","58","627","13.1","0.512","0.071","0.378","6.9","16.2","11.6","9","1.3","0.5","14.3","19.7","0.5","1.2","1.7","0.133","-1.9","0.6","-1.4","0.1",2004
"56","Kedrick Brown","SF","22","TOT","55","969","12.5","0.543","0.39","0.106","4.8","12.1","8.5","10.8","1.6","0.5","9.8","13.7","1.4","0.6","2","0.1","0.3","0.2","0.5","0.6",2004
"57","Kwame Brown","PF","21","WAS","74","2239","15.7","0.547","0.003","0.567","8.7","19.2","13.8","8.8","1.5","1.7","16","17.3","2.9","2","4.9","0.105","0","-0.5","-0.6","0.8",2004
"58","P.J. Brown","PF","34","NOH","80","2753","15.7","0.527","0.001","0.26","9.6","19.3","14.3","9.8","1.5","2","11.3","14.8","4.7","3.4","8.1","0.142","0.3","0.4","0.7","1.9",2004
"59","Tierre Brown","PG","24","NOH","3","17","-9.2","0.521","0","1","0","6.9","3.4","20.2","0","0","54.9","34.3","-0.2","0","-0.2","-0.497","-13","-8.6","-21.6","-0.1",2004
"60","Rick Brunson","PG","31","TOT","40","412","13.1","0.497","0.219","0.295","2.3","7.6","4.9","32.8","3.2","0.5","21.8","16.5","0.2","0.4","0.6","0.075","-1.3","1.2","-0.1","0.2",2004
"61","Kobe Bryant*","SG","25","LAL","65","2447","23.7","0.551","0.184","0.452","4.7","12","8.3","24.4","2.4","0.8","10.8","29.1","7.8","3","10.7","0.21","5.1","0.5","5.6","4.7",2004
"62","Greg Buckner","SG","27","PHI","53","703","7.4","0.439","0.251","0.154","4.7","12.4","8.6","11","1.6","0.4","15.4","14.8","-0.3","0.7","0.3","0.024","-3.8","0.3","-3.5","-0.3",2004
"63","Rodney Buford","SF","26","SAC","22","141","6.2","0.35","0.036","0.107","4.9","7.1","6","7.6","2.2","0.5","6.4","20.1","-0.3","0.1","-0.2","-0.063","-5.1","-2.1","-7.2","-0.2",2004
"64","Caron Butler","SF","23","MIA","68","2030","10.7","0.44","0.067","0.279","5.2","13.6","9.4","10.8","2","0.5","11.4","18.5","-0.2","2.4","2.1","0.05","-2.9","0.1","-2.9","-0.4",2004
"65","Mitchell Butler","SG","33","WAS","41","552","9.3","0.498","0.242","0.194","4.7","9.8","7.2","9.7","2.1","0.5","15.1","12.7","0.2","0.3","0.5","0.048","-2.5","0.2","-2.3","0",2004
"66","Rasual Butler","SF","24","MIA","45","675","14","0.586","0.432","0.084","0.7","10","5.3","6.6","0.8","1.5","9.7","20","1","0.5","1.6","0.113","0.8","-0.7","0.1","0.4",2004
"67","Žarko Cabarkapa","PF","22","PHO","49","570","8.4","0.461","0.162","0.269","5.2","14.7","9.9","11.6","0.9","1.7","19.7","21.7","-0.7","0.3","-0.4","-0.037","-4.2","-1.4","-5.7","-0.5",2004
"68","Marcus Camby","C","29","DEN","72","2162","17.8","0.511","0.004","0.248","10.9","27.4","19","9.6","2","6.1","13.9","14.3","2.6","4.3","6.9","0.154","-0.1","2.6","2.6","2.5",2004
"69","Elden Campbell","C","35","DET","65","892","13.8","0.49","0","0.395","6.8","20.1","13.6","9.3","1.3","4.3","14.6","22.6","0.1","2","2.1","0.115","-3","2","-1","0.2",2004
"70","Brian Cardinal","PF","26","GSW","76","1634","19.4","0.626","0.266","0.582","6.9","15","10.9","10.7","2.2","0.9","12.6","18.9","5.5","1.7","7.2","0.212","2.2","1","3.2","2.2",2004
"71","Matt Carroll","SG","23","TOT","16","70","3.8","0.51","0.188","0.375","1.6","8.2","4.9","4.6","0.8","0","24.4","16.5","-0.1","0","0","-0.033","-6.6","-1.5","-8.2","-0.1",2004
"72","Anthony Carter","PG","28","SAS","5","87","0.3","0.297","0.081","0","2.6","11.4","7.1","23.3","2.5","0","24.5","26","-0.5","0.2","-0.3","-0.176","-9.9","-1","-10.9","-0.2",2004
"73","Maurice Carter","SG","27","TOT","10","110","5.8","0.479","0.314","0.571","2","9.5","5.7","5.8","0","0","17","21.7","-0.1","0","0","-0.014","-4.8","-3.2","-8","-0.2",2004
"74","Vince Carter","SG","27","TOR","73","2785","20","0.501","0.167","0.286","3.9","10.6","7.2","28","1.7","1.7","12","32.5","2.6","3.4","6","0.103","3.5","0.2","3.6","3.9",2004
"75","Sam Cassell","PG","34","MIN","81","2838","22.8","0.566","0.146","0.261","1.9","8.7","5.5","38","1.9","0.5","13.5","27.2","8.8","3.3","12.1","0.205","4.1","0.3","4.4","4.6",2004
"76","Kelvin Cato","PF","29","HOU","69","1743","13.2","0.495","0","0.394","10.9","20.5","16","6.9","1.6","4.2","16.6","13.9","1.1","3.5","4.6","0.127","-2","2.4","0.4","1.1",2004
"77","Tyson Chandler","PF","21","CHI","35","782","14.2","0.507","0.006","0.747","11.1","27","18.9","4.7","1.1","4.1","15.3","14.2","0.7","1.2","1.9","0.116","-2.1","0.3","-1.8","0",2004
"78","Calbert Cheaney","SF","32","GSW","79","2067","10.6","0.493","0.017","0.133","4.2","10","7.1","11.2","1.6","0.4","12.2","15.5","1","1.3","2.3","0.054","-2.4","0.1","-2.3","-0.1",2004
"79","Doug Christie","SG","33","SAC","82","2780","14","0.544","0.206","0.25","2.9","10.4","6.7","18.6","2.8","1","16.9","14.9","3.4","2.4","5.7","0.099","-0.3","1.1","0.8","2",2004
"80","Keon Clark","PF","28","UTA","2","27","8.8","0.333","0","0","4.5","28","16.1","6.1","2.1","0","0","10.3","0","0","0","0.058","-2.1","1.2","-0.9","0",2004
"81","Speedy Claxton","PG","25","GSW","60","1595","17.3","0.509","0.042","0.427","2.7","8.4","5.5","28.7","3.3","0.4","14.1","20.9","2.6","1.6","4.2","0.127","-0.2","1.3","1.1","1.2",2004
"82","Mateen Cleaves","PG","26","CLE","4","92","6.8","0.314","0.043","0.087","1.2","7.2","4.2","31.3","2.3","1.5","17.3","14.1","-0.1","0.1","0","-0.024","-4.8","-0.3","-5.2","-0.1",2004
"83","Derrick Coleman","C","36","PHI","34","843","11.6","0.471","0.139","0.251","6.3","20.3","13.4","9.9","1.5","2.4","16.5","19.2","-0.4","1.2","0.8","0.047","-2.5","0.4","-2.1","0",2004
"84","Bimbo Coles","PG","35","MIA","22","170","1.8","0.382","0","0.176","1.4","5.5","3.4","14.2","1","0","19.7","12.6","-0.2","0.1","-0.1","-0.036","-7.8","-0.7","-8.5","-0.3",2004
"85","Jason Collier","C","26","ATL","20","545","14.6","0.558","0.024","0.515","7.6","15.4","11.5","5.5","1.1","1.5","13.3","19.5","0.9","0.3","1.2","0.105","-1.7","-1.9","-3.6","-0.2",2004
"86","Jarron Collins","C","25","UTA","81","1732","11.1","0.587","0.003","0.888","8.3","14.5","11.3","7.5","0.8","0.9","16.1","13.1","3.1","1.1","4.2","0.117","-1.7","-0.3","-2","0",2004
"87","Jason Collins","C","25","NJN","78","2220","10","0.497","0.005","0.479","7.6","13.6","10.6","10.8","1.6","1.9","17.3","11.9","1.4","3.5","4.9","0.105","-2.9","1.3","-1.5","0.3",2004
"88","Brian Cook","C","23","LAL","35","442","14","0.505","0.035","0.199","7.8","18.2","12.9","7.4","1.9","2.7","10","17.3","0.5","0.7","1.1","0.122","-2.1","0.9","-1.1","0.1",2004
"89","Omar Cook","PG","22","POR","17","139","4.7","0.259","0.037","0","2.6","2.5","2.6","25.6","4","0","27","12.6","-0.3","0.1","-0.2","-0.068","-6.3","1","-5.4","-0.1",2004
"90","Chris Crawford","PF","28","ATL","56","1207","15.8","0.544","0.24","0.253","5.5","10.9","8.2","7","1.6","1.2","9.5","21.8","2.2","0.5","2.7","0.107","0.5","-2","-1.5","0.1",2004
"91","Jamal Crawford","SG","23","CHI","80","2811","15.9","0.486","0.395","0.182","1.7","9.5","5.5","27.5","2.1","0.8","11.9","25.7","1.9","2.1","4.1","0.069","1.9","-0.5","1.4","2.4",2004
"92","Austin Croshere","PF","28","IND","77","1051","14.4","0.549","0.469","0.339","6.7","20.8","13.7","8.5","1.3","1","13.5","18.3","1.6","1.8","3.4","0.156","0.7","0.4","1.1","0.8",2004
"93","Eddy Curry","PF","21","CHI","73","2154","14.8","0.538","0.001","0.417","7.1","16.1","11.4","6.2","0.6","2.8","15.1","24.3","1.1","1.8","3","0.066","-1.7","-1.1","-2.8","-0.5",2004
"94","Michael Curry","SF","35","TOR","70","1229","3.6","0.46","0.077","0.296","2","6.1","4.1","7.2","1","0.3","17.8","10.6","-0.6","0.9","0.3","0.013","-6.6","0.4","-6.2","-1.3",2004
"95","Samuel Dalembert","C","22","PHI","82","2197","16.1","0.566","0.002","0.349","10.5","22.9","16.8","1.7","1.1","6.8","13","14.1","3","4","6.9","0.151","-1.3","1.7","0.3","1.3",2004
"96","Erick Dampier","C","28","GSW","74","2403","20.1","0.573","0.003","0.511","16.1","25.5","20.8","4.3","0.7","4.1","14.1","17.8","5.5","3.4","8.9","0.178","1.3","-0.3","1","1.8",2004
"97","Antonio Daniels","PG","28","SEA","71","1512","19.7","0.596","0.291","0.462","1.8","9.2","5.5","31.9","1.6","0.3","11.3","16.5","5.8","0","5.8","0.184","3.9","-1","2.9","1.9",2004
"98","Marquis Daniels","SG","23","DAL","56","1039","20.1","0.536","0.088","0.19","6.7","8.6","7.6","17.4","2.6","0.9","9","20.6","2.7","0.4","3.2","0.146","2.7","-0.4","2.3","1.1",2004
"99","Antonio Davis","C","35","TOT","80","2570","11.8","0.465","0","0.348","8.7","20.4","14.4","9","0.8","1.9","13","15.5","1","2.8","3.8","0.071","-2.1","-0.3","-2.4","-0.3",2004
"100","Baron Davis","PG","24","NOH","67","2686","20.7","0.492","0.415","0.251","2.7","9.6","6.1","37.9","3.2","0.8","12.1","30.1","4.3","3.2","7.5","0.133","4.7","0.5","5.2","4.8",2004
"101","Dale Davis","C","34","POR","76","1682","12.9","0.505","0","0.377","11.3","16.8","14.1","6.6","1.4","2.8","10.9","10.3","2.4","1.5","3.9","0.11","-0.7","0.4","-0.3","0.7",2004
"102","Hubert Davis","SG","33","TOT","17","78","-2.3","0.168","0.091","0.182","3","9.1","6.1","7.4","1.4","0","20.2","8.9","-0.2","0.1","-0.1","-0.062","-10","0.5","-9.5","-0.1",2004
"103","Josh Davis","PF","23","ATL","4","23","2.1","0.46","0.4","0.2","5","19.5","12.3","0","0","0","26.9","14.7","0","0","0","-0.075","-8.1","-2.1","-10.2","0",2004
"104","Ricky Davis","SF-SG","24","TOT","79","2474","16.1","0.533","0.147","0.287","3.6","12.7","8.2","19.1","2","0.7","15","23","2.4","2","4.4","0.085","0.6","-0.5","0.1","1.3",2004
"105","Andrew DeClercq","C","30","ORL","71","1211","10.6","0.526","0","0.277","12","17.8","14.8","5.5","2.1","1.9","19.8","10.2","1.1","0.6","1.7","0.069","-3.2","-0.4","-3.6","-0.5",2004
"106","Tony Delk","SG","30","DAL","33","509","13.2","0.484","0.359","0.239","3.3","9.4","6.3","7.8","2.7","1","7.7","19","0.6","0.3","0.8","0.08","-0.7","0.4","-0.3","0.2",2004
"107","Derrick Dial","SG","28","ORL","9","86","11.6","0.412","0.321","0.286","6.5","10.8","8.6","3.7","3.7","0","3.1","17.1","0","0","0.1","0.035","-1.9","0.5","-1.5","0",2004
"108","Boris Diaw","SG","21","ATL","76","1919","8.8","0.483","0.083","0.297","6.6","13.5","10.1","14.9","1.6","1.4","26.3","11.4","-0.3","1.1","0.8","0.021","-2.4","0.1","-2.3","-0.2",2004
"109","Dan Dickau","PG","25","TOT","43","294","9","0.456","0.306","0.143","2.8","7.4","5.1","21.8","3.1","0","20","20.6","-0.2","0.2","0","-0.003","-3.8","0.4","-3.4","-0.1",2004
"110","Kaniel Dickens","PF","25","POR","3","12","23.1","0.902","0","0.667","20","0","9.9","0","0","0","20.5","19.3","0","0","0","0.18","2","-2.5","-0.5","0",2004
"111","DeSagana Diop","C","22","CLE","56","730","10.4","0.404","0","0.136","10.9","19.2","15.1","7.1","1.9","5","15.7","11.3","-0.1","1.1","1","0.063","-3.8","1.7","-2.1","0",2004
"112","Vlade Divac*","C","35","SAC","81","2317","16.3","0.511","0.019","0.389","6.8","15.6","11.3","28.7","1.3","2.3","18.1","18.6","3.5","1.8","5.3","0.11","1.2","0.8","2","2.3",2004
"113","Juan Dixon","SG","25","WAS","71","1478","13.5","0.476","0.311","0.218","2.2","9.2","5.6","17.5","2.9","0.2","13","24","0.3","1.1","1.4","0.044","-1","-0.4","-1.4","0.2",2004
"114","Michael Doleac","C","26","TOT","72","1029","12.4","0.471","0","0.161","9.9","19.6","14.8","7.2","1.2","2.6","12.2","17.4","0.5","1.2","1.7","0.079","-2.3","0.1","-2.2","0",2004
"115","Keyon Dooling","PG","23","LAC","58","1137","10","0.458","0.131","0.267","1.7","6.3","4","19.4","2.1","0.4","14.2","17.9","0.2","0.1","0.3","0.013","-2.8","-1.1","-3.9","-0.6",2004
"116","Bryce Drew","PG","29","NOH","15","78","4.5","0.311","0.389","0.167","0","9","4.4","25.7","2.8","0","29.3","16","-0.2","0.1","-0.2","-0.095","-5.8","-1.7","-7.5","-0.1",2004
"117","Predrag Drobnjak","C","28","LAC","61","949","12.6","0.458","0.095","0.227","6.4","17.2","11.8","7.4","1.2","1.8","10.3","21.7","0.3","0.4","0.7","0.034","-1.3","-1.8","-3.1","-0.3",2004
"118","Tim Duncan*","PF","27","SAS","69","2527","27.1","0.534","0.01","0.498","10.2","27.6","19","17.4","1.3","5.3","11.3","29.7","5.9","7.2","13.1","0.249","5.2","3.3","8.5","6.7",2004
"119","Mike Dunleavy","SF","23","GSW","75","2336","15.1","0.547","0.353","0.257","4.2","17.2","10.7","16.1","1.6","0.4","15.1","18.6","3","2.2","5.2","0.107","1","0.3","1.3","2",2004
"120","Ronald Dupree","SF","23","CHI","47","893","9.7","0.445","0.032","0.372","6.5","14.1","10.2","10.6","1.9","1.5","13.4","19","-0.4","0.9","0.5","0.028","-4.1","-0.1","-4.3","-0.5",2004
"121","Ndudi Ebi","SF","19","MIN","17","32","9.3","0.412","0","0.286","7.5","3.4","5.4","16.2","0","9.1","16","27.6","-0.1","0","0","-0.057","-6.6","0.4","-6.2","0",2004
"122","Howard Eisley","PG","31","TOT","67","1457","12.4","0.469","0.361","0.197","1.6","8.5","5.1","30.1","2","0.3","16.7","18.5","0.9","0.8","1.7","0.055","-0.9","-0.7","-1.5","0.2",2004
"123","Francisco Elson","C","27","DEN","62","875","11.2","0.498","0.005","0.226","8.3","18.1","13.1","5.6","2.1","3.1","13.8","12.7","0.6","1.2","1.8","0.097","-3.2","1.4","-1.9","0",2004
"124","Melvin Ely","PF","25","LAC","42","510","11.1","0.458","0.007","0.275","10.6","11.9","11.3","7.4","0.9","2.4","10.4","16.6","0.3","0.1","0.4","0.039","-1.9","-1.5","-3.3","-0.2",2004
"125","Reggie Evans","PF","23","SEA","75","1280","9.9","0.471","0.018","0.897","14.5","23","18.8","3.7","2.3","0.6","22","10.7","0.7","1.1","1.7","0.065","-2.7","-1.2","-3.9","-0.6",2004
"126","Desmond Ferguson","SF","26","POR","7","32","11.3","0.505","0.667","0.167","0","14.7","7.4","5.5","0","0","7.2","20.5","0","0","0","0.021","4.1","-2.7","1.4","0",2004
"127","Michael Finley","SG","30","DAL","72","2778","17.8","0.539","0.319","0.167","3","9.9","6.4","11.7","1.6","1","6.3","20.9","7","0.5","7.6","0.131","3","-1.2","1.8","2.7",2004
"128","Derek Fisher","SG","29","LAL","82","1769","11.5","0.451","0.311","0.266","1.9","7.9","4.9","16.3","3","0.2","10.9","18.3","0.4","2","2.4","0.066","-2","1.1","-0.8","0.5",2004
"129","Marcus Fizer","SF","25","CHI","46","738","13.4","0.447","0.049","0.343","8.8","21.5","15","11.1","1.1","0.8","11.2","27.5","-0.3","0.8","0.5","0.033","-2.7","-1.7","-4.5","-0.5",2004
"130","Alton Ford","PF","22","HOU","9","41","12.4","0.55","0","0.545","9.1","21.9","15.8","13.5","0","1.9","18","19.4","0","0.1","0.1","0.117","-2.6","1.9","-0.7","0",2004
