"","Player","Pos","Age","Tm","G","MP","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Yr"
"19","Kostas Antetokounmpo","PF","21","DAL","2","11","-0.9","0.21","0","1.333","0","9.7","4.9","0","8.8","0","17.4","22.5","-0.1","0","-0.1","-0.247","-12.6","-0.1","-12.7","0",2019
"20","Carmelo Anthony","PF","34","HOU","10","294","10.9","0.513","0.529","0.182","3.3","17.3","10.2","2.6","0.7","2","5.8","20.5","0.1","0.2","0.3","0.048","-1.3","-1.4","-2.7","-0.1",2019
"21","OG Anunoby","SF","21","TOR","67","1352","9.8","0.544","0.5","0.153","4.8","10.8","7.9","4.7","1.6","1.3","11.3","15.5","0.3","1.7","2","0.07","-2.4","0.1","-2.4","-0.1",2019
"22","Ryan Arcidiacono","PG","24","CHI","81","1961","11.6","0.588","0.519","0.244","1.5","10.8","6.1","18.9","1.6","0.2","12","11.7","2.8","0.9","3.7","0.09","-2","0.1","-1.9","0.1",2019
"23","Trevor Ariza","SF","33","TOT","69","2349","12","0.534","0.59","0.223","2.3","15.2","8.6","14.8","1.8","0.7","11.6","16.6","1.3","1.2","2.5","0.052","-0.7","-0.6","-1.3","0.4",2019
"24","D.J. Augustin","PG","31","ORL","81","2269","15.7","0.616","0.459","0.309","1.9","7.8","4.8","26.9","1.1","0.1","14.3","17.2","5","1.9","6.9","0.146","1.1","-0.7","0.5","1.4",2019
"25","Deandre Ayton","C","20","PHO","71","2183","20.5","0.608","0.005","0.217","11.1","26.1","18.5","9.6","1.3","2.6","11.7","21.2","4.1","1.7","5.8","0.128","1.3","-1.1","0.2","1.2",2019
"26","Dwayne Bacon","SG","23","CHO","43","759","11.7","0.57","0.339","0.179","1.1","11.7","6.3","9.2","0.8","0.6","6.1","16.8","0.9","0.3","1.2","0.073","-2.1","-1.6","-3.7","-0.3",2019
"27","Marvin Bagley III","PF","19","SAC","62","1567","18.9","0.562","0.136","0.371","10.4","20.8","15.5","5.9","1","3.2","10.7","24.2","2","1.6","3.6","0.11","0.5","-1.5","-1","0.4",2019
"28","Ron Baker","SG","25","TOT","15","152","2.5","0.309","0.65","0.3","0.7","7.1","3.8","12.8","1.9","0.6","18.1","7.8","-0.2","0.1","-0.1","-0.034","-7.7","0.7","-7","-0.2",2019
"29","Wade Baldwin","PG","22","POR","16","94","1.3","0.396","0.273","0.333","2.3","14.4","8.5","16.6","0.5","1.7","27","23.3","-0.4","0.1","-0.3","-0.153","-8.4","-1.9","-10.3","-0.2",2019
"30","Lonzo Ball","PG","21","LAL","47","1423","11.7","0.487","0.5","0.105","4","14","9.1","23.8","2.3","1.1","17.8","16.9","-0.2","1.7","1.6","0.052","-1.6","1.3","-0.3","0.6",2019
"31","Mo Bamba","C","20","ORL","47","766","14.9","0.539","0.288","0.259","8.8","24","16.3","7.4","0.8","7","13.7","17.8","0.3","1.4","1.7","0.106","-2.8","1.4","-1.4","0.1",2019
"32","J.J. Barea","PG","34","DAL","38","752","16.3","0.495","0.332","0.203","1.9","11.6","6.8","47.5","1.4","0.1","14.7","28.1","0.4","0.6","1","0.064","1.2","-1.8","-0.6","0.3",2019
"33","Harrison Barnes","PF-SF","26","TOT","77","2533","12.8","0.55","0.429","0.271","2.4","12.7","7.5","6.7","0.9","0.4","7.9","20.9","2","1.6","3.6","0.068","-0.2","-1.2","-1.4","0.4",2019
"34","Will Barton","SF","28","DEN","43","1189","11","0.501","0.426","0.161","2.9","15.3","9.1","14.6","0.7","1.6","11.7","20","0.1","1.1","1.2","0.049","-1.1","-0.8","-1.8","0",2019
"35","Keita Bates-Diop","SF","23","MIN","30","503","9.6","0.489","0.366","0.197","3.4","14.4","8.8","4.6","1.7","2.4","8.3","14.1","0","0.4","0.3","0.032","-2.8","-0.6","-3.4","-0.2",2019
"36","Nicolas Batum","SF","30","CHO","75","2354","11.9","0.581","0.53","0.158","3.2","14.9","8.9","14.5","1.5","1.6","16.3","13.2","2","1.7","3.7","0.076","-0.7","0.4","-0.3","1",2019
"37","Jerryd Bayless","PG","30","MIN","34","657","8.5","0.431","0.426","0.122","1.8","8.4","5","24.6","1.3","0.3","11.7","17.6","-0.2","0.2","0","-0.003","-2.9","-1.7","-4.6","-0.4",2019
"38","Aron Baynes","C","32","BOS","51","821","14","0.567","0.274","0.278","11.4","19.8","15.6","9.3","0.7","3.7","13.8","15.2","1.3","1.1","2.4","0.139","-1.8","0.3","-1.5","0.1",2019
"39","Kent Bazemore","SG","29","ATL","67","1643","11.9","0.507","0.434","0.253","2.3","14.6","8.3","13.5","2.5","2.2","13.6","22","-0.7","1.4","0.7","0.021","-2.5","0.2","-2.3","-0.1",2019
"40","Bradley Beal","SG","25","WAS","82","3028","20.8","0.581","0.37","0.278","3.1","11.7","7.4","24.1","1.9","1.6","11","28.4","5.9","1.7","7.6","0.12","3.8","-0.8","2.9","3.7",2019
"41","Malik Beasley","SG","22","DEN","81","1879","14.2","0.599","0.55","0.09","2","9.5","5.8","7.5","1.4","0.5","6.7","18.7","2.9","1.6","4.5","0.115","0.8","-0.7","0.1","1",2019
"42","Michael Beasley","PF","30","LAL","26","277","15.9","0.532","0.111","0.255","4.9","17.2","11.2","14.8","1.5","3","13.7","29.5","-0.1","0.4","0.2","0.039","-1.9","0.5","-1.5","0",2019
"43","Marco Belinelli","SG","32","SAS","79","1815","11.9","0.557","0.572","0.18","1","10.8","5.9","10.1","0.9","0.4","8.8","19.8","1.4","1.1","2.5","0.065","-0.5","-1.2","-1.7","0.1",2019
"44","Jordan Bell","C","24","GSW","68","788","12.9","0.531","0.01","0.214","7.8","16.7","12.5","12.3","1.2","5.4","16.7","13.7","0.5","1.1","1.6","0.096","-2.2","1.3","-0.9","0.2",2019
"45","DeAndre' Bembry","SG","24","ATL","82","1931","10.8","0.508","0.281","0.221","2.9","16.9","9.7","14.7","2.5","1.8","17.4","17.2","-0.9","1.7","0.9","0.022","-3.3","0.8","-2.4","-0.2",2019
"46","Dragan Bender","PF","21","PHO","46","826","9.5","0.521","0.513","0.274","4.5","20.3","12.3","9.4","1","2.2","14.4","13.4","0","0.4","0.5","0.027","-3.4","-0.8","-4.1","-0.5",2019
"47","Dairis Bertans","SG","29","NOP","12","167","2","0.362","0.723","0","1.3","4.3","2.8","7.2","0.3","0","4.1","12","-0.2","0","-0.2","-0.054","-5.6","-3.2","-8.8","-0.3",2019
"48","Davis Bertans","PF","26","SAS","76","1632","13","0.632","0.746","0.132","1.6","16","8.8","8.2","1","1.7","8.2","14.1","2.6","1.5","4","0.118","1.1","0.2","1.3","1.4",2019
"49","Patrick Beverley","PG","30","LAC","78","2137","11.8","0.561","0.591","0.258","3.9","15","9.6","18.4","1.5","1.6","13.8","12.2","2.8","2","4.8","0.108","-0.3","1.2","0.9","1.5",2019
"50","Khem Birch","C","26","ORL","50","643","19.2","0.64","0.007","0.55","13","18.8","15.8","8.5","1.4","3.8","9.6","14.1","1.8","1","2.8","0.212","0.1","1","1.2","0.5",2019
"51","Bismack Biyombo","C","26","CHO","54","783","14.4","0.602","0","0.583","11","23.3","17","5.9","0.7","4.6","14.8","12.7","1.2","0.8","2","0.125","-2.4","0","-2.5","-0.1",2019
"52","Nemanja Bjelica","PF","30","SAC","77","1788","15.4","0.585","0.433","0.155","7","18.8","12.8","11.1","1.4","2.7","11.5","16.5","2.7","1.9","4.5","0.122","0.4","0.5","0.9","1.3",2019
"53","Antonio Blakeney","SG","22","CHI","57","829","10.6","0.487","0.23","0.192","0.9","13.1","6.9","8.2","0.7","0.9","7.5","24.5","-0.8","0.3","-0.5","-0.03","-2.4","-2.7","-5.2","-0.7",2019
"54","Eric Bledsoe","PG","29","MIL","78","2272","19.3","0.577","0.388","0.243","3.9","11.8","8.1","27.4","2.4","1.1","13.3","22.9","4.4","3.7","8.2","0.173","1.9","1.2","3.1","2.9",2019
"55","Jaron Blossomgame","SF","25","CLE","27","439","10.2","0.51","0.368","0.123","6.3","19.1","12.4","4.2","0.8","1.6","9","12.2","0.2","0.1","0.3","0.03","-1.9","-1.8","-3.8","-0.2",2019
"56","Bogdan Bogdanovic","SG","26","SAC","70","1947","14.1","0.53","0.431","0.188","2.1","11","6.4","19.3","1.7","0.7","11.1","22.3","1.3","1.4","2.7","0.067","-0.1","-0.6","-0.6","0.7",2019
"57","Bojan Bogdanovic","SF","29","IND","81","2573","16.1","0.613","0.367","0.29","1.5","12.7","7.2","9.5","1.3","0","10.2","22.4","3.9","2.8","6.8","0.126","1.3","-0.6","0.7","1.7",2019
"58","Andrew Bogut","C","34","GSW","11","134","13.4","0.523","0","0.083","10","32.8","21.9","10.6","1.1","5","17.7","14.5","0.1","0.2","0.3","0.111","-3.7","0.8","-2.9","0",2019
"59","Jonah Bolden","PF","23","PHI","44","639","12.7","0.595","0.593","0.167","8","19","13.7","8.5","1.3","4.8","17.2","13.8","0.5","0.9","1.4","0.106","-1.8","1.1","-0.7","0.2",2019
"60","Isaac Bonga","PG","19","LAL","22","120","6","0.24","0.242","0.455","7.9","13.5","10.8","14.9","3.5","2.7","13.2","15.7","-0.3","0.2","-0.1","-0.059","-7","2.2","-4.8","-0.1",2019
"61","Devin Booker","SG","22","PHO","64","2242","20.2","0.584","0.33","0.362","1.9","11.3","6.5","34.1","1.2","0.5","15.4","32.9","3.3","0.3","3.5","0.076","3.3","-2.3","1","1.7",2019
"62","Chris Boucher","PF","26","TOR","28","163","22.2","0.563","0.487","0.197","10.9","25.8","18.5","1.9","1.8","12.2","7.8","23.6","0.2","0.4","0.7","0.194","-0.2","2.8","2.6","0.2",2019
"63","Avery Bradley","SG","28","TOT","63","1905","7.6","0.496","0.403","0.082","2.5","7.3","4.9","11.8","1","0.7","12.4","16.2","-0.6","1","0.3","0.009","-2.8","-0.9","-3.7","-0.8",2019
"64","Tony Bradley","C","21","UTA","3","36","19.6","0.504","0","0.125","27.6","17.7","22.6","4.5","2.7","4.4","15.1","23.6","0","0.1","0.1","0.13","-3.6","-2.4","-6","0",2019
"65","Corey Brewer","SF","32","TOT","31","492","11.6","0.532","0.358","0.35","5.4","10.7","8","10.2","3","1.2","11.8","13.6","0.4","0.6","1","0.095","-2.9","1.6","-1.3","0.1",2019
"66","Mikal Bridges","SF","22","PHO","82","2417","10.8","0.556","0.556","0.21","2.5","9.7","6","9.8","2.5","1.3","10.2","12.2","1.7","1.2","2.9","0.058","-2","0.4","-1.6","0.3",2019
"67","Miles Bridges","SF","20","CHO","80","1696","13.1","0.548","0.391","0.151","4.2","16.6","10.3","8.1","1.6","2.5","8.4","15.1","1.4","1.5","2.9","0.083","-0.9","0.1","-0.8","0.5",2019
"68","Isaiah Briscoe","PG","22","ORL","39","559","6.7","0.455","0.246","0.188","0.9","13.4","7.1","21","1","0.3","17.2","14.1","-0.3","0.5","0.3","0.023","-5.4","0.4","-5","-0.4",2019
"69","Ryan Broekhoff","SG","28","DAL","42","453","10.7","0.621","0.738","0.151","1.9","12.9","7.4","7.2","0.6","0.8","10.6","14.3","0.5","0.3","0.8","0.086","-0.5","-0.5","-1","0.1",2019
"70","Malcolm Brogdon","SG","26","MIL","64","1832","17.8","0.614","0.326","0.203","3.8","11.7","8","16.2","1.2","0.6","10","20.7","4.2","2.3","6.5","0.171","2","0.1","2.2","1.9",2019
"71","Dillon Brooks","SF","23","MEM","18","330","7.6","0.499","0.328","0.246","3","7.6","5.3","7.6","1.5","1.1","12.3","20.9","-0.3","0.3","0","-0.004","-5","-1.2","-6.3","-0.4",2019
"72","MarShon Brooks","SG","30","MEM","29","387","11.6","0.518","0.32","0.195","3.4","9.7","6.5","11","1.2","1","10.3","23.6","-0.2","0.3","0.1","0.018","-1.9","-1.1","-3","-0.1",2019
"73","Bruce Brown","SG","22","DET","74","1449","6.9","0.469","0.296","0.191","3.5","10.7","7","8.8","1.4","2.1","11.9","11.5","-0.1","1.6","1.5","0.048","-4.4","1","-3.3","-0.5",2019
"74","Jaylen Brown","SG","22","BOS","74","1913","13.5","0.547","0.348","0.255","3.6","13.9","8.7","7.7","1.7","1.5","10.1","22.1","0.7","2.4","3","0.076","-1.6","-0.4","-2.1","0",2019
"75","Lorenzo Brown","PG","28","TOR","26","212","6.3","0.38","0.394","0.042","2.6","12.9","7.9","17.3","2.7","2","18.1","17.9","-0.5","0.3","-0.1","-0.027","-5.4","1.9","-3.5","-0.1",2019
"76","Sterling Brown","SG","23","MIL","58","1034","10.9","0.563","0.471","0.135","3","14.4","9","10.7","1.1","0.7","12.2","15.2","0.7","1.4","2.1","0.098","-1.8","0.3","-1.5","0.1",2019
"77","Troy Brown Jr.","SF","19","WAS","52","730","11.1","0.487","0.295","0.201","5.1","16.6","10.8","14.9","1.4","0.6","10.5","16.5","0.2","0.4","0.6","0.039","-1.7","-1","-2.7","-0.1",2019
"78","Jalen Brunson","PG","22","DAL","73","1591","12.8","0.549","0.32","0.212","1.7","9.6","5.7","22.6","1.1","0.2","12.5","19.1","1.5","1","2.6","0.077","-1.2","-0.5","-1.7","0.1",2019
"79","Thomas Bryant","C","21","WAS","72","1496","21","0.674","0.197","0.273","8.1","25.1","16.5","9.3","0.8","3.8","9.6","17.6","4.3","1.3","5.6","0.178","2.3","-0.3","2","1.5",2019
"80","Reggie Bullock","SG","27","TOT","63","1879","10.5","0.563","0.662","0.143","1.2","8.8","4.9","10.1","1","0.5","9.3","15.8","1.6","1.4","3.1","0.078","-0.7","-0.4","-1.1","0.4",2019
"81","Trey Burke","PG","26","TOT","58","1125","16.5","0.524","0.29","0.226","2.6","6.7","4.6","24.1","1.4","0.5","7.5","24.8","1.4","0.5","1.9","0.081","1.5","-1.4","0.1","0.6",2019
"82","Alec Burks","SG","27","TOT","64","1375","12.7","0.523","0.354","0.297","2.3","17","9.4","13.7","1.4","1.3","10.8","19","0.7","0.8","1.5","0.052","-0.6","-0.7","-1.2","0.3",2019
"83","Deonte Burton","SG","25","OKC","32","240","7","0.47","0.329","0.146","1.7","10.7","6","5","1.2","2.8","9.3","16.3","-0.2","0.3","0.1","0.027","-4.9","0.6","-4.3","-0.1",2019
"84","Jimmy Butler","SF-SG","29","TOT","65","2185","20.2","0.571","0.213","0.404","6","10.5","8.3","18","2.7","1.4","8.2","22.3","5.4","2.5","7.9","0.173","2.8","0.9","3.7","3.2",2019
"85","Bruno Caboclo","SF","23","MEM","34","800","12.4","0.571","0.578","0.222","5.8","16.5","11.1","9.4","0.9","3.9","13.3","15.9","0.6","0.9","1.5","0.09","-1.1","0.1","-1.1","0.2",2019
"86","José Calderón","PG","37","DET","49","632","7.1","0.453","0.475","0.092","1.8","8.8","5.2","24.9","1.2","0.4","21.9","10.9","0","0.5","0.6","0.043","-4.2","0.3","-3.9","-0.3",2019
"87","Kentavious Caldwell-Pope","SG","25","LAL","82","2035","12.9","0.568","0.575","0.209","2.5","9.4","6","7.5","1.7","0.5","7.3","18.1","2.3","1.8","4","0.095","-0.3","-0.1","-0.5","0.8",2019
"88","Isaiah Canaan","PG","27","TOT","30","629","8","0.518","0.585","0.146","1","9.2","5.1","18.2","1.1","0.3","16.7","14.2","0","0.1","0.1","0.008","-2.7","-1.4","-4.1","-0.3",2019
"89","Clint Capela","C","24","HOU","67","2249","23.8","0.658","0","0.357","14.4","27.6","20.8","7.1","1","3.9","10","18.2","7.8","3","10.8","0.23","3.3","-0.3","3","2.8",2019
"90","DeMarre Carroll","PF","32","BRK","67","1703","12.1","0.546","0.539","0.421","4.2","17.3","10.8","7.2","0.9","0.5","9.7","18.6","1.5","1.6","3.1","0.088","-0.9","-0.6","-1.5","0.2",2019
"91","Jevon Carter","PG","23","MEM","39","577","7.8","0.432","0.551","0.173","2.7","10.3","6.4","17.4","2.2","1.8","14.2","18","-0.7","0.7","0","-0.003","-4.1","0.1","-4","-0.3",2019
"92","Vince Carter","PF","42","ATL","76","1330","11.8","0.565","0.675","0.141","2.4","13.2","7.7","9.3","1.5","1.8","8.8","16.7","1.2","0.7","1.9","0.07","-0.4","-0.3","-0.7","0.5",2019
"93","Wendell Carter Jr.","C","19","CHI","44","1110","15.2","0.541","0.086","0.302","8.4","21.8","15","10.7","1.1","4.5","13.4","19.1","0.7","1.2","1.9","0.08","-2.2","0.6","-1.6","0.1",2019
"94","Michael Carter-Williams","PG","27","TOT","28","372","14.7","0.458","0.309","0.431","5.4","15","10.1","26.5","2.6","3.4","12","19.4","0.2","0.6","0.8","0.099","-1.4","2.2","0.8","0.3",2019
"95","Alex Caruso","PG","24","LAL","25","531","13.9","0.569","0.289","0.37","4","9","6.5","19.7","2.1","1.4","17.3","19","0.5","0.6","1","0.093","-1","0.7","-0.2","0.2",2019
"96","Omri Casspi","SF","30","MEM","36","520","15.7","0.606","0.267","0.36","3.6","21.5","12.4","8.1","1.9","1.6","11","18","0.6","0.7","1.3","0.119","-0.3","0.7","0.4","0.3",2019
"97","Willie Cauley-Stein","C","25","SAC","81","2213","18","0.566","0.003","0.343","8.2","23.7","15.8","12.3","2","2","9","17.5","3.8","2.9","6.7","0.146","0.2","1.1","1.2","1.8",2019
"98","Troy Caupain","PG","23","ORL","4","16","30.7","0.625","0.375","0","6.6","13.6","10","42.5","3.1","0","0","21.8","0.1","0","0.1","0.347","9.6","3.7","13.3","0.1",2019
"99","Tyler Cavanaugh","PF","24","UTA","11","39","5","0.414","0.5","0.2","8.5","13.6","11.1","3.4","0","0","8.4","13","0","0","0","0.026","-5.3","-3.1","-8.4","-0.1",2019
"100","Tyson Chandler","C","36","TOT","55","875","11.2","0.63","0.01","0.879","11.1","25.3","18.3","5.3","1.1","2.2","23.4","8.5","0.9","1.2","2.1","0.114","-2.9","0.8","-2.1","0",2019
"101","Wilson Chandler","PF-SF","31","TOT","51","1177","8.5","0.537","0.579","0.092","4.4","14.6","9.7","9.1","1","1.4","13.9","11.8","0.5","1","1.5","0.062","-2.3","-0.5","-2.8","-0.2",2019
"102","Joe Chealey","PG","23","CHO","1","8","2","0.333","0","0","0","0","0","17.7","0","0","0","16.2","0","0","0","-0.08","-8.5","-6","-14.6","0",2019
"103","Chris Chiozza","PG","23","HOU","7","33","7","0.375","0.625","0","3.3","10.3","6.7","16.1","1.5","2.6","11.1","11.8","0","0","0","0.023","-2.7","1.4","-1.3","0",2019
"104","Marquese Chriss","PF","21","TOT","43","499","9.2","0.455","0.4","0.25","8.6","23.6","15.8","6.5","1.7","1.9","15.3","20.6","-0.6","0.4","-0.2","-0.023","-5.7","-1.9","-7.5","-0.7",2019
"105","Gary Clark","PF","24","HOU","51","641","9.2","0.48","0.914","0.046","4.1","16.2","10","3.8","1.5","3.5","4.3","10.9","0.3","0.7","1","0.071","-1.1","0.4","-0.7","0.2",2019
"106","Ian Clark","SG","27","NOP","60","973","8.3","0.502","0.527","0.097","1.4","8","4.7","12.9","1.1","0.7","12.7","19.3","-0.4","0.3","-0.1","-0.003","-3.3","-1.8","-5.1","-0.8",2019
"107","Jordan Clarkson","SG","26","CLE","81","2214","16.8","0.539","0.377","0.163","3.9","9.9","6.8","15.6","1.3","0.5","9.6","27.6","1.9","-0.1","1.8","0.039","2.1","-2.6","-0.5","0.8",2019
"108","John Collins","PF","21","ATL","61","1829","21.8","0.627","0.19","0.32","12.3","22.1","17.1","11","0.6","1.8","11.2","23.7","5","1","6","0.158","2.8","-1.9","0.9","1.3",2019
"109","Zach Collins","C","21","POR","77","1356","13.5","0.562","0.303","0.315","8.8","16.5","12.7","7.1","0.9","3.9","14.5","16.6","1.4","1.5","2.9","0.104","-1.5","0.3","-1.2","0.3",2019
"110","Darren Collison","PG","31","IND","76","2143","16.7","0.574","0.294","0.288","1.9","9.9","6","29.9","2.5","0.4","14.4","17.7","3.9","2.9","6.8","0.153","0.8","1","1.8","2.1",2019
"111","Bonzie Colson","SF","23","MIL","8","98","12.9","0.454","0.538","0.231","8.8","21.5","15.5","4","2.4","0.9","6.5","19.6","0","0.2","0.2","0.085","-2.6","-0.8","-3.5","0",2019
"112","Mike Conley","PG","31","MEM","70","2342","21.4","0.569","0.38","0.363","1.9","9.7","5.7","33.4","2","0.9","9.1","27.3","5.7","2.3","8","0.164","4.6","0.1","4.7","3.9",2019
"113","Pat Connaughton","SG","26","MIL","61","1261","13.6","0.573","0.571","0.114","5.2","15","10.4","12.6","1.2","1.7","8.2","13.3","2","1.9","3.9","0.149","0.3","0.8","1.2","1",2019
"114","Quinn Cook","PG","25","GSW","74","1059","13.1","0.565","0.456","0.059","2.3","13","7.9","15.2","0.9","0.2","10","20.2","1","0.8","1.8","0.082","-0.5","-1.6","-2.1","0",2019
"115","DeMarcus Cousins","C","28","GSW","30","771","21.4","0.562","0.256","0.388","6.2","27","17.1","20.4","2.5","4.8","14.2","28.1","0.9","1.5","2.4","0.151","0.4","2.6","3","1",2019
"116","Robert Covington","SF","28","TOT","35","1203","13.3","0.58","0.622","0.246","2.5","14.6","8.5","5.2","2.9","3.2","10.5","15.6","0.9","1.6","2.5","0.1","-0.5","2.1","1.6","1.1",2019
"117","Allen Crabbe","SG","26","BRK","43","1133","7.7","0.519","0.694","0.15","1.5","12.2","6.9","5.8","1","0.9","10.4","16.4","-0.2","1","0.8","0.035","-2.4","-0.4","-2.8","-0.2",2019
"118","Torrey Craig","SF","28","DEN","75","1503","10.4","0.547","0.519","0.193","6.4","12.6","9.5","6.3","1.2","2.7","10.1","12.4","1.4","1.7","3","0.096","-2","0.2","-1.9","0",2019
"119","Jamal Crawford","SG","38","PHO","64","1211","11.7","0.522","0.461","0.251","0.7","7.2","3.9","27.7","1.3","0.8","16.9","20.8","0.1","0","0.2","0.006","-1.1","-2.8","-3.9","-0.6",2019
"120","Mitch Creek","SF","26","TOT","5","48","20.2","0.55","0.125","0.438","13.2","13.1","13.2","18.6","2","0","5","17.6","0.1","0","0.2","0.196","2.4","1.1","3.5","0.1",2019
"121","Jae Crowder","SF","28","UTA","80","2166","12.1","0.538","0.655","0.247","3.1","15.9","9.6","8.9","1.4","1.1","8.8","19.1","1.3","3.1","4.4","0.097","-0.3","0.6","0.3","1.2",2019
"122","Dante Cunningham","PF","31","SAS","64","928","10.2","0.585","0.411","0.114","5.7","16.3","11","6.8","1.4","1.2","11.7","8.9","1","0.9","1.9","0.097","-1.3","0.6","-0.6","0.3",2019
"123","Seth Curry","SG","28","POR","74","1399","11.4","0.595","0.54","0.112","2.1","6.9","4.6","6.5","1.2","0.7","11.1","16.6","1.5","0.9","2.4","0.082","-0.4","-0.7","-1","0.3",2019
"124","Stephen Curry","PG","30","GSW","69","2331","24.4","0.641","0.604","0.214","2.2","14.2","8.4","24.2","1.9","0.9","11.6","30.4","7.2","2.5","9.7","0.199","7.1","-0.5","6.6","5.1",2019
"125","Troy Daniels","SG","27","PHO","51","760","9.8","0.558","0.705","0.084","1.9","8.9","5.3","5","1.6","0.5","8.7","17.6","0.2","0.1","0.3","0.02","-1.7","-2","-3.7","-0.3",2019
"126","Anthony Davis","C","25","NOP","56","1850","30.3","0.597","0.141","0.422","9.9","27.5","18.8","19","2.2","6","8.4","29.5","6.4","3.1","9.5","0.247","7.1","2.3","9.4","5.3",2019
"127","Deyonta Davis","C","22","ATL","9","118","15.6","0.682","0.045","0.455","8.7","23.7","16","5.8","1.2","3.7","10.2","10.1","0.3","0.1","0.4","0.145","-1.5","-0.6","-2","0",2019
"128","Ed Davis","C","29","BRK","81","1446","17.3","0.632","0.007","0.536","15.8","34.6","25.2","6","1.2","1.8","14.6","12.7","3.3","2.5","5.7","0.191","-0.6","0.7","0","0.7",2019
"129","Tyler Davis","C","21","OKC","1","1","0","0","0","0","100","0","51.6","0","0","0","0","40.7","0","0","0","-0.471","-9.6","-31.1","-40.7","0",2019
